"Commit";"ChangeType";"ChangedEntity";"EntityType";"InsideRefactoring";"rootEntity"
"9b60c4088b221c3b566d0cdd777e045c86960642";"INCREASING_ACCESSIBILITY_CHANGE";NA;"MODIFIER";"false";"redis.clients.jedis.params.GeoRadiusParam.GeoRadiusParam()"
"9b60c4088b221c3b566d0cdd777e045c86960642";"INCREASING_ACCESSIBILITY_CHANGE";NA;"MODIFIER";"false";"redis.clients.jedis.params.ZIncrByParams.ZIncrByParams()"
"9b60c4088b221c3b566d0cdd777e045c86960642";"INCREASING_ACCESSIBILITY_CHANGE";NA;"MODIFIER";"false";"redis.clients.jedis.params.ZAddParams.ZAddParams()"
"9b60c4088b221c3b566d0cdd777e045c86960642";"INCREASING_ACCESSIBILITY_CHANGE";NA;"MODIFIER";"false";"redis.clients.jedis.params.SetParams.SetParams()"
"d05290da0ed62db680a1d0dfeb246f50f6f3254a";"STATEMENT_UPDATE";NA;"METHOD_INVOCATION";"false";"redis.clients.jedis.Client.clusterReset(ClusterReset)"
"d05290da0ed62db680a1d0dfeb246f50f6f3254a";"PARAMETER_TYPE_CHANGE";NA;"SINGLE_TYPE";"false";"redis.clients.jedis.Client.clusterReset(ClusterReset)"
"d05290da0ed62db680a1d0dfeb246f50f6f3254a";"PARAMETER_TYPE_CHANGE";NA;"SINGLE_TYPE";"false";"redis.clients.jedis.Jedis.clusterReset(ClusterReset)"
"d05290da0ed62db680a1d0dfeb246f50f6f3254a";"PARAMETER_TYPE_CHANGE";NA;"SINGLE_TYPE";"false";"redis.clients.jedis.commands.ClusterCommands.clusterReset(ClusterReset)"
